Unnamed: 0,Buy
4989,0
14520,1
17146,1
13952,0
4848,0
3087,0
7991,0
12807,1
3601,0
10479,1
3187,1
8629,1
14957,0
5861,0
4629,1
12698,1
15302,1
10960,0
17303,1
12307,1
11750,0
16820,0
9389,0
15952,0
1795,1
8030,1
4745,1
14506,1
9542,1
11756,1
214,0
10052,1
12537,1
4197,0
1562,1
16795,0
13204,0
13461,1
3213,0
1527,1
6096,0
15145,1
12214,1
8878,1
2755,1
13592,1
6685,1
2694,1
9226,1
3042,1
12809,0
14767,1
15836,1
9295,1
4802,1
5924,1
16550,0
13902,1
9051,1
9913,1
15589,0
13006,1
8510,1
11217,0
7053,0
2213,0
14375,0
10254,1
10949,1
5535,1
11967,0
2348,1
8583,0
8410,0
6503,1
11242,0
13544,1
10731,0
15914,1
11932,0
14180,0
5098,0
12447,1
7855,0
2683,0
8256,0
5833,0
11386,0
12837,0
13531,1
8380,0
17538,0
15121,0
1521,1
8620,1
4740,1
12848,1
14558,1
8094,0
14284,0
17613,0
6020,1
3905,1
15854,0
8786,0
1675,0
6157,1
7708,1
8413,1
10206,1
16346,1
12262,1
16817,0
5719,1
16486,1
17288,0
9690,0
16014,1
17199,1
15392,1
16323,0
7458,1
5760,0
12494,0
3316,0
7831,0
9392,0
14678,1
9652,1
15236,0
1615,1
6275,0
12274,1
3973,1
4351,1
1598,0
16589,1
8300,0
1803,0
11586,0
16515,0
7408,1
14185,1
16080,0
12824,1
1732,0
8059,0
772,0
15065,1
14462,0
13082,0
15488,1
394,1
5282,1
2595,1
15950,1
16070,0
7596,0
12827,0
2029,0
7947,0
2057,0
15089,1
8653,0
8887,0
13822,0
5612,0
11152,0
871,0
2816,1
11402,1
14383,0
11255,1
16650,0
4098,0
9912,1
6550,1
4289,1
6693,1
17463,0
9527,0
2288,0
5567,1
4977,0
5886,0
7914,0
3025,1
4057,1
12382,0
15249,1
275,1
7971,1
3576,0
8423,1
15417,0
3678,0
13134,0
8331,0
13427,0
20,0
16464,0
14963,0
8377,0
1851,0
4139,1
2473,0
16519,1
1922,1
17574,0
12239,0
9581,1
12623,1
2342,0
17518,0
4269,1
6886,1
5568,1
4812,0
9904,1
6463,1
4847,1
4130,0
16206,0
13816,0
1217,0
13709,1
15569,1
9004,0
13117,1
10895,0
1954,0
12539,0
1740,1
17186,0
457,1
5034,1
16732,0
9684,1
8748,1
16574,0
63,0
8268,1
13098,1
4634,1
5375,0
16481,0
17630,0
6627,1
6292,1
1454,0
16706,1
16682,0
14496,0
11009,0
7089,1
1817,1
16505,1
61,0
3098,0
4373,0
4851,1
11902,0
633,1
1923,0
11937,1
14030,1
11417,0
16342,0
10363,0
12750,1
11696,0
3147,1
7765,0
13842,1
12255,0
7919,0
13256,1
15694,1
4347,1
4169,1
407,1
8156,1
16730,1
7588,1
1623,1
1595,0
15948,1
13810,0
170,0
2882,0
3205,1
14273,0
5265,1
17125,1
7305,0
9212,0
11007,0
7685,1
12317,0
1385,0
10934,0
683,0
8141,1
12461,0
16869,1
7518,1
7222,1
13014,0
17458,0
13993,0
800,1
747,1
4029,1
7044,1
15917,1
2206,0
7864,1
7724,1
590,1
5211,1
3689,0
1491,1
5466,1
8426,1
8153,1
1405,0
962,0
13468,0
8999,1
5165,0
9584,1
8124,0
7691,0
9722,1
3286,0
13016,0
7810,0
4391,1
9682,0
6930,1
14121,0
13473,0
9740,0
12389,0
10879,0
13553,1
5766,1
16672,0
8294,1
9450,1
13634,1
3325,1
4991,0
6517,0
11243,0
13435,1
17493,0
12678,0
8993,0
10629,1
1612,0
4785,0
17567,0
10312,1
12702,1
5758,1
10059,0
15326,1
7046,0
5526,1
13486,0
13581,0
9683,0
10843,0
1744,0
8379,1
1822,1
811,1
868,0
5500,1
17231,1
5493,1
3280,0
7159,0
10368,1
14402,1
5268,1
5446,0
8282,1
16740,1
3524,1
4546,0
10796,0
8661,1
12489,0
2558,0
1844,0
4475,1
7113,1
6188,1
12937,1
13005,1
12773,0
4044,1
12838,0
12409,1
13574,0
3372,1
10604,1
10495,1
3634,1
10590,1
1743,1
16898,0
6086,1
3517,1
16423,0
10678,0
12068,1
16980,0
11621,0
3396,0
10480,1
520,1
13613,1
131,0
12530,1
12252,0
7488,1
14935,0
13343,1
8091,0
6590,1
4852,1
1979,1
5123,1
6969,0
13038,0
11401,0
13091,0
5858,0
3597,1
2201,0
4849,1
1579,0
4398,1
11697,0
8815,0
8085,1
9629,1
16494,1
16432,1
5809,1
4653,0
10421,1
6556,1
10598,1
2769,1
388,1
1953,0
9520,0
9660,1
315,1
2004,0
5354,0
413,1
10740,0
16318,0
3383,0
10029,1
605,0
15,0
8830,1
8477,1
3049,0
3952,1
309,1
1483,0
1253,0
15454,1
13470,1
15262,0
4972,0
2517,0
10257,0
16480,1
11671,1
2128,0
702,1
1947,0
13526,1
3842,1
9360,0
9538,0
1111,0
8225,0
1904,0
4743,0
637,0
248,0
2406,1
14488,0
696,0
16708,0
6818,1
14805,0
9414,1
2228,1
8889,1
7207,1
70,0
11014,1
1178,0
4622,0
17343,1
15098,1
1891,0
15080,1
11490,0
13289,1
14351,1
10330,0
11778,0
2089,1
16703,1
12646,0
4191,0
17646,0
2957,1
14705,1
13394,1
6730,1
7699,0
1083,0
15894,1
2853,0
13133,0
6195,1
10650,0
4874,1
944,1
16341,1
12311,1
8913,1
17322,1
13903,0
7073,1
3328,1
13560,1
15984,0
4738,1
367,0
16777,0
14225,0
10149,0
17173,0
1152,0
13603,0
15397,1
4313,1
7434,1
15885,1
12993,0
14090,1
2012,0
2615,0
7050,1
9039,0
12959,1
13988,1
11031,1
184,1
7749,1
11587,0
10005,0
9380,1
11673,1
7416,0
6557,1
10282,1
9214,1
9442,0
10528,1
12163,1
592,1
13869,1
7487,1
5894,0
1028,1
8137,1
3925,1
13517,0
15009,1
538,1
5610,0
15962,1
6508,1
11327,0
12094,1
16848,0
6417,0
2310,1
15601,0
6679,1
13561,0
12378,1
3455,1
5460,1
5838,0
7472,1
11517,1
13725,0
5725,1
5761,1
4162,0
1765,0
8630,1
4536,0
9619,0
15954,1
5627,0
15466,0
465,1
10812,1
1197,0
4209,0
5767,0
4907,1
12748,0
5449,1
16471,0
8687,1
2531,0
14568,1
16298,0
4003,1
10107,0
7820,1
14133,0
2019,0
6064,1
12776,1
8198,0
9808,1
10735,1
4111,1
12421,1
4486,1
1945,0
14777,1
10166,1
2570,1
5502,1
5561,1
17680,0
17027,1
7109,0
6156,0
13352,1
4455,1
17041,1
3283,0
5294,1
10707,0
8114,1
13383,0
10242,1
14977,1
5817,0
16262,0
2452,0
1237,0
17298,1
2060,0
7599,0
3307,1
17326,0
16996,0
133,0
8651,1
9058,0
408,0
11957,1
4965,1
12483,0
2058,1
11013,0
6438,0
16852,0
2764,1
13950,1
11640,0
12290,1
4716,0
2215,1
17212,1
3045,0
12247,0
1482,0
7590,0
9804,0
2943,1
12128,0
5531,1
7775,0
5363,0
13111,1
7681,1
2548,0
10688,0
6434,0
15901,0
7136,0
3469,0
12747,1
10379,1
13227,1
10764,1
4064,1
1858,0
8416,1
10359,1
4343,1
16506,0
4901,0
3355,1
15307,1
4030,0
14523,1
10804,0
11113,1
13663,1
8896,0
16453,0
1057,0
16792,1
14347,1
9143,1
13466,1
872,0
9183,1
4015,1
4231,1
12992,1
5381,1
11054,1
3492,1
13089,0
15462,0
5001,0
6084,0
13729,1
1924,0
5927,1
7677,0
1351,1
12205,1
5541,0
866,1
3344,0
4301,1
17589,0
3533,0
2449,1
14515,1
15456,1
260,0
11495,0
6143,0
8187,0
9272,1
14260,1
16784,0
9512,0
2209,1
833,0
9016,1
12346,0
16279,0
8205,1
5129,0
898,0
13176,0
2417,1
11882,0
4676,0
2921,1
10715,1
2249,0
9962,0
15032,1
9163,1
16402,0
13821,0
6224,0
2459,0
8866,0
429,1
2966,1
4880,0
8814,1
15072,1
13209,1
14492,1
13888,1
14691,0
15627,0
7606,1
13515,0
13061,1
14904,0
9332,0
7900,1
14877,1
9418,1
11375,1
4395,0
2903,0
12313,1
8812,0
5020,1
7895,1
14768,0
13374,1
7501,0
8063,1
1656,1
2628,0
14917,1
6315,0
11602,1
14068,0
5478,1
1686,1
3881,1
8730,1
4215,0
16588,1
5169,1
3322,1
1723,0
10984,0
14220,0
4905,0
3465,0
9386,1
15075,1
12498,1
15394,0
17030,0
6688,0
5903,0
8839,0
7530,1
376,1
3460,1
8778,0
825,1
704,1
4012,1
2655,0
13858,0
8349,1
6072,1
16038,0
8483,1
3442,1
11124,0
208,0
2337,0
7878,1
4872,1
3066,1
16284,0
14649,1
6586,1
3909,1
15182,1
12349,1
16825,0
5349,1
1934,0
16571,1
4694,1
12742,0
2804,1
12662,1
14392,0
9124,0
461,1
10880,0
753,0
15956,0
12626,0
5847,0
6945,1
10125,0
4129,1
1049,0
14150,1
7110,0
15539,1
17255,1
11286,0
10543,1
9625,0
14353,1
11934,0
908,0
5900,1
11323,0
15484,1
5046,1
1841,0
8132,1
17323,0
4121,0
15769,1
1201,0
15978,1
111,0
15880,1
1701,0
5112,1
14951,0
9358,1
978,1
15637,0
6271,1
12435,0
9044,1
8452,1
15873,0
4960,1
9084,1
7663,0
14782,1
1408,1
10137,0
12176,1
16105,0
13203,1
3386,0
12833,1
6601,1
7918,1
4641,1
14229,1
10321,1
1614,0
16586,1
9593,0
9395,1
5613,0
5477,0
13872,0
2366,1
6110,0
8271,1
6119,0
3996,1
15871,1
4913,0
3679,1
14244,1
14006,0
12774,1
16768,0
4106,1
11828,0
5426,1
216,0
16807,0
8940,0
5963,1
6824,0
4707,0
12887,0
12522,0
5553,1
15018,1
15916,1
3804,0
10038,0
9644,1
9636,0
12854,1
11592,1
5885,0
14986,0
11947,0
14498,0
763,0
8833,0
7134,0
16597,1
8576,1
5339,0
17565,0
11986,0
7316,1
8304,0
2913,1
3351,1
2390,1
9840,1
9724,1
17015,1
12114,0
1621,1
1202,0
10891,0
12769,1
8574,0
2477,1
15998,0
15247,1
15782,1
17115,1
15486,1
12370,0
17641,0
7963,1
3297,0
1126,0
11729,0
17356,0
15497,1
16753,0
9055,1
1669,0
12191,1
6194,1
15536,0
1295,1
7573,1
3898,0
5933,1
5224,0
16711,0
3312,0
479,1
1596,0
11571,1
10470,0
13800,0
11270,0
14279,0
2487,1
14526,1
16151,0
16117,0
9761,1
12974,1
647,0
15245,0
3613,0
16922,1
13075,1
1457,1
10957,1
13742,0
15742,1
16854,0
15909,1
9090,0
883,1
543,0
13633,1
606,1
17293,1
9571,0
16815,0
12140,0
9482,1
11636,0
15765,0
8403,0
11968,0
741,1
11432,0
1977,0
9844,1
16069,1
2144,0
9354,1
15285,0
4429,0
14493,1
14990,1
2286,0
714,1
14896,0
16773,0
3914,0
10239,0
13701,0
3404,0
510,0
13293,1
10497,0
13541,1
12179,1
13069,0
839,0
13003,1
8171,1
11267,0
15443,1
7862,0
5438,1
12432,0
12705,0
4840,0
8581,1
1142,1
3463,0
15433,1
3728,1
16525,0
17370,1
1801,1
4756,0
12372,1
6205,0
530,1
1540,1
9893,0
14012,1
1919,1
2753,1
17017,0
14008,0
16297,0
9601,0
8217,0
16600,0
7969,1
14890,0
8969,1
2412,1
15900,0
9056,0
4122,1
5483,1
9834,0
5804,0
1332,1
16098,1
2876,1
9613,1
17067,0
1077,0
7917,0
13326,1
8723,1
12469,1
8821,0
1183,0
10250,1
14256,0
3060,1
3859,1
15412,0
9843,1
7784,1
5805,0
5691,1
9622,1
8552,1
9945,1
8364,0
3879,1
6765,0
2180,1
16867,0
6339,1
10256,1
12222,0
7508,1
9048,0
9289,1
6677,1
14945,0
8715,1
6021,0
11387,0
16568,1
16839,1
3694,0
6070,1
10393,0
16731,1
11733,1
5921,0
15717,0
10768,1
16179,0
185,1
863,0
7459,0
16292,1
4062,1
17177,1
14884,0
13631,1
6329,0
1415,0
16864,1
7716,1
5651,0
13670,1
2163,0
16751,0
10690,1
10910,0
12047,1
17029,1
13692,0
16911,1
16461,0
14989,0
1594,0
5479,1
15545,1
14793,0
7224,0
4772,0
10565,1
921,0
15298,0
4984,1
13187,1
2205,0
13971,0
16010,1
15696,1
981,1
2456,0
6619,1
15003,0
3685,0
17217,1
12093,1
2331,1
13264,1
13985,1
2898,1
14119,1
6876,0
8293,1
9895,0
2552,0
14672,0
16530,0
1665,0
6739,1
3837,0
2582,0
11817,1
17676,0
724,1
11358,0
10307,1
14928,0
16278,0
